season_Monsoon,season_Post-Monsoon,season_Pre-Monsoon,season_Winter,soil_moisture,temperature,humidity,rain_probability,time_of_day,soil_ec
0.0,1.0,0.0,0.0,718.0,21.7,77.0,0.36,2.0,1.66
1.0,0.0,0.0,0.0,744.0,25.7,89.0,0.53,8.0,1.0
1.0,0.0,0.0,0.0,442.0,25.5,89.0,0.62,19.0,1.36
1.0,0.0,0.0,0.0,876.0,26.4,93.0,0.66,5.0,1.93
0.0,1.0,0.0,0.0,758.0,18.9,81.0,0.12,12.0,1.89
0.0,1.0,0.0,0.0,844.0,25.4,82.0,0.36,12.0,1.48
0.0,1.0,0.0,0.0,625.0,25.9,71.0,0.1,19.0,1.77
0.0,0.0,0.0,1.0,563.0,20.3,70.0,0.11,3.0,1.71
1.0,0.0,0.0,0.0,541.0,25.6,98.0,0.62,14.0,1.4
0.0,1.0,0.0,0.0,872.0,18.4,81.0,0.35,2.0,1.69
0.0,0.0,1.0,0.0,491.0,31.4,72.0,0.48,10.0,1.95
0.0,0.0,1.0,0.0,742.0,27.1,65.0,0.46,16.0,2.99
0.0,0.0,0.0,1.0,490.0,13.7,68.0,0.08,7.0,1.92
0.0,0.0,1.0,0.0,475.0,29.9,61.0,0.3,21.0,1.99
0.0,1.0,0.0,0.0,255.0,19.1,79.0,0.18,23.0,2.29
1.0,0.0,0.0,0.0,288.0,29.7,96.0,0.64,19.0,3.15
1.0,0.0,0.0,0.0,378.0,23.8,88.0,0.57,0.0,1.83
1.0,0.0,0.0,0.0,429.0,29.7,97.0,0.63,0.0,1.21
1.0,0.0,0.0,0.0,915.0,24.0,86.0,0.8,0.0,2.92
0.0,0.0,0.0,1.0,338.0,20.0,73.0,0.13,2.0,1.43
0.0,1.0,0.0,0.0,430.0,18.9,83.0,0.35,23.0,1.76
0.0,0.0,0.0,1.0,283.0,16.6,72.0,0.07,9.0,2.86
1.0,0.0,0.0,0.0,886.0,25.1,87.0,0.55,17.0,2.45
1.0,0.0,0.0,0.0,833.0,27.7,88.0,0.89,17.0,1.66
1.0,0.0,0.0,0.0,599.0,23.2,89.0,0.71,20.0,3.01
0.0,1.0,0.0,0.0,534.0,26.8,72.0,0.25,13.0,2.21
0.0,1.0,0.0,0.0,685.0,20.1,76.0,0.18,12.0,1.57
1.0,0.0,0.0,0.0,826.0,26.5,87.0,0.59,10.0,2.48
0.0,0.0,0.0,1.0,814.0,14.1,72.0,0.15,9.0,2.8
0.0,0.0,0.0,1.0,689.0,18.8,69.0,0.14,13.0,2.8
0.0,0.0,1.0,0.0,794.0,26.1,74.0,0.35,17.0,3.03
0.0,0.0,0.0,1.0,799.0,12.6,65.0,0.09,5.0,1.15
0.0,1.0,0.0,0.0,276.0,22.6,78.0,0.16,1.0,1.32
1.0,0.0,0.0,0.0,324.0,26.6,97.0,0.74,21.0,1.72
1.0,0.0,0.0,0.0,514.0,23.2,89.0,0.92,4.0,2.08
0.0,1.0,0.0,0.0,936.0,24.8,84.0,0.38,6.0,1.68
0.0,0.0,1.0,0.0,514.0,25.6,77.0,0.44,3.0,1.03
0.0,0.0,1.0,0.0,794.0,32.9,63.0,0.4,11.0,1.68
0.0,0.0,1.0,0.0,309.0,25.2,79.0,0.24,15.0,1.92
1.0,0.0,0.0,0.0,719.0,22.2,85.0,0.91,5.0,1.61
0.0,0.0,1.0,0.0,623.0,27.3,69.0,0.21,18.0,1.44
0.0,0.0,1.0,0.0,658.0,26.1,64.0,0.15,16.0,1.92
0.0,0.0,1.0,0.0,681.0,29.9,84.0,0.37,7.0,1.01
1.0,0.0,0.0,0.0,330.0,25.2,92.0,0.99,2.0,1.65
0.0,1.0,0.0,0.0,290.0,24.3,85.0,0.19,4.0,1.92
1.0,0.0,0.0,0.0,857.0,28.8,86.0,0.62,0.0,1.62
0.0,1.0,0.0,0.0,839.0,19.4,72.0,0.36,6.0,1.81
0.0,1.0,0.0,0.0,673.0,24.2,82.0,0.36,9.0,1.75
0.0,0.0,1.0,0.0,852.0,26.0,75.0,0.6,7.0,1.24
1.0,0.0,0.0,0.0,397.0,25.1,98.0,0.57,14.0,2.48
0.0,0.0,0.0,1.0,713.0,13.1,74.0,0.11,7.0,1.59
0.0,1.0,0.0,0.0,550.0,25.2,74.0,0.24,20.0,2.37
0.0,0.0,0.0,1.0,495.0,17.7,77.0,0.03,19.0,2.71
1.0,0.0,0.0,0.0,487.0,29.1,85.0,0.92,3.0,2.76
1.0,0.0,0.0,0.0,824.0,24.3,90.0,0.96,22.0,2.78
1.0,0.0,0.0,0.0,739.0,28.6,98.0,0.87,2.0,2.14
0.0,1.0,0.0,0.0,883.0,23.8,76.0,0.2,10.0,2.01
1.0,0.0,0.0,0.0,648.0,23.7,88.0,0.69,8.0,2.19
1.0,0.0,0.0,0.0,492.0,26.6,85.0,0.98,6.0,1.45
0.0,1.0,0.0,0.0,411.0,24.2,77.0,0.38,6.0,2.47
1.0,0.0,0.0,0.0,864.0,28.3,96.0,0.86,3.0,1.52
0.0,0.0,1.0,0.0,787.0,26.7,62.0,0.52,21.0,1.0
0.0,0.0,0.0,1.0,637.0,20.8,65.0,0.14,2.0,2.37
1.0,0.0,0.0,0.0,673.0,29.6,94.0,0.65,1.0,1.69
0.0,0.0,1.0,0.0,840.0,26.8,65.0,0.31,17.0,3.02
1.0,0.0,0.0,0.0,419.0,26.7,89.0,0.97,22.0,0.91
0.0,0.0,1.0,0.0,737.0,31.8,77.0,0.53,12.0,1.82
1.0,0.0,0.0,0.0,275.0,27.0,88.0,0.96,21.0,0.83
0.0,1.0,0.0,0.0,340.0,26.4,70.0,0.39,14.0,2.6
0.0,0.0,0.0,1.0,871.0,12.9,77.0,0.06,6.0,2.9
1.0,0.0,0.0,0.0,468.0,24.5,89.0,0.77,1.0,1.21
1.0,0.0,0.0,0.0,939.0,22.3,85.0,0.85,3.0,2.35
1.0,0.0,0.0,0.0,894.0,26.6,87.0,0.83,22.0,1.98
0.0,1.0,0.0,0.0,591.0,21.3,74.0,0.26,18.0,1.68
1.0,0.0,0.0,0.0,843.0,28.4,85.0,0.82,6.0,3.04
0.0,0.0,0.0,1.0,548.0,15.5,76.0,0.01,12.0,1.48
1.0,0.0,0.0,0.0,813.0,27.5,93.0,0.89,7.0,2.0
0.0,0.0,1.0,0.0,621.0,32.7,64.0,0.12,19.0,2.04
1.0,0.0,0.0,0.0,745.0,26.3,88.0,1.0,6.0,1.05
1.0,0.0,0.0,0.0,943.0,23.0,90.0,0.78,1.0,2.63
0.0,1.0,0.0,0.0,369.0,27.3,72.0,0.15,12.0,1.42
0.0,1.0,0.0,0.0,566.0,27.5,81.0,0.1,6.0,1.23
0.0,0.0,0.0,1.0,509.0,13.5,80.0,0.11,21.0,2.73
1.0,0.0,0.0,0.0,412.0,23.7,92.0,0.93,16.0,1.08
0.0,0.0,1.0,0.0,275.0,32.8,70.0,0.51,13.0,2.01
1.0,0.0,0.0,0.0,290.0,28.1,89.0,0.63,6.0,1.2
0.0,0.0,1.0,0.0,586.0,25.3,72.0,0.36,2.0,1.15
0.0,0.0,0.0,1.0,692.0,14.9,73.0,0.03,17.0,1.62
1.0,0.0,0.0,0.0,905.0,26.4,96.0,0.52,4.0,1.52
1.0,0.0,0.0,0.0,334.0,25.3,94.0,0.78,21.0,2.08
0.0,1.0,0.0,0.0,519.0,27.5,77.0,0.11,21.0,1.58
1.0,0.0,0.0,0.0,713.0,28.2,91.0,0.92,13.0,1.72
1.0,0.0,0.0,0.0,508.0,27.5,98.0,0.56,11.0,2.16
0.0,0.0,0.0,1.0,579.0,18.4,72.0,0.06,12.0,1.89
0.0,1.0,0.0,0.0,591.0,27.7,82.0,0.15,10.0,1.21
0.0,0.0,1.0,0.0,511.0,29.7,63.0,0.46,9.0,1.91
1.0,0.0,0.0,0.0,592.0,27.0,93.0,0.68,14.0,1.31
0.0,1.0,0.0,0.0,676.0,20.0,78.0,0.35,4.0,2.0
1.0,0.0,0.0,0.0,266.0,29.0,92.0,0.8,6.0,2.02
0.0,0.0,0.0,1.0,628.0,17.0,69.0,0.01,5.0,1.15
0.0,1.0,0.0,0.0,495.0,25.7,70.0,0.34,7.0,1.87
0.0,0.0,1.0,0.0,569.0,25.6,73.0,0.15,2.0,1.93
0.0,0.0,0.0,1.0,418.0,13.7,76.0,0.05,18.0,2.52
0.0,0.0,1.0,0.0,849.0,29.7,71.0,0.24,20.0,3.44
1.0,0.0,0.0,0.0,301.0,24.9,93.0,0.88,21.0,2.21
0.0,0.0,1.0,0.0,404.0,27.0,62.0,0.25,15.0,3.03
0.0,1.0,0.0,0.0,642.0,19.2,73.0,0.39,14.0,3.3
0.0,1.0,0.0,0.0,269.0,21.0,73.0,0.19,20.0,1.94
1.0,0.0,0.0,0.0,361.0,29.2,85.0,0.96,5.0,1.34
1.0,0.0,0.0,0.0,867.0,26.2,85.0,0.56,21.0,3.08
0.0,0.0,1.0,0.0,791.0,30.3,77.0,0.32,3.0,1.41
1.0,0.0,0.0,0.0,886.0,30.0,92.0,0.88,0.0,2.81
0.0,1.0,0.0,0.0,818.0,24.7,85.0,0.18,9.0,1.76
0.0,0.0,0.0,1.0,497.0,15.3,78.0,0.03,12.0,1.3
0.0,0.0,0.0,1.0,576.0,20.1,76.0,0.02,5.0,1.91
0.0,1.0,0.0,0.0,409.0,20.6,76.0,0.32,9.0,2.57
1.0,0.0,0.0,0.0,642.0,26.0,94.0,0.88,12.0,0.89
0.0,0.0,1.0,0.0,779.0,27.4,70.0,0.16,12.0,2.22
0.0,1.0,0.0,0.0,264.0,24.9,82.0,0.31,7.0,1.35
0.0,1.0,0.0,0.0,662.0,23.5,72.0,0.13,8.0,2.99
1.0,0.0,0.0,0.0,700.0,27.4,87.0,0.69,16.0,1.48
0.0,1.0,0.0,0.0,805.0,26.3,82.0,0.26,15.0,1.5
0.0,1.0,0.0,0.0,305.0,27.6,77.0,0.36,13.0,1.09
0.0,0.0,1.0,0.0,686.0,26.3,73.0,0.58,22.0,1.69
0.0,0.0,0.0,1.0,284.0,18.6,77.0,0.1,21.0,2.25
0.0,0.0,0.0,1.0,706.0,12.1,67.0,0.08,17.0,1.92
0.0,0.0,1.0,0.0,774.0,27.3,77.0,0.3,3.0,1.94
1.0,0.0,0.0,0.0,868.0,25.2,95.0,0.84,1.0,2.79
0.0,0.0,1.0,0.0,941.0,30.9,85.0,0.46,8.0,1.81
0.0,0.0,0.0,1.0,661.0,15.1,71.0,0.11,2.0,3.03
1.0,0.0,0.0,0.0,380.0,25.5,98.0,0.51,14.0,1.71
0.0,0.0,1.0,0.0,764.0,32.9,83.0,0.48,3.0,1.78
1.0,0.0,0.0,0.0,824.0,26.1,96.0,0.8,21.0,1.41
1.0,0.0,0.0,0.0,269.0,26.0,97.0,0.59,11.0,2.1
1.0,0.0,0.0,0.0,915.0,28.6,93.0,0.78,16.0,2.25
1.0,0.0,0.0,0.0,337.0,23.1,88.0,0.57,13.0,1.37
1.0,0.0,0.0,0.0,809.0,26.8,94.0,0.68,8.0,2.53
1.0,0.0,0.0,0.0,402.0,25.3,86.0,0.61,3.0,2.62
0.0,1.0,0.0,0.0,365.0,24.2,78.0,0.38,14.0,2.86
0.0,1.0,0.0,0.0,432.0,21.3,85.0,0.27,14.0,1.53
0.0,0.0,1.0,0.0,832.0,27.3,85.0,0.52,6.0,1.64
0.0,0.0,0.0,1.0,454.0,20.2,73.0,0.09,16.0,2.62
1.0,0.0,0.0,0.0,908.0,29.8,86.0,0.87,5.0,1.33
0.0,0.0,1.0,0.0,354.0,28.5,80.0,0.37,22.0,1.74
0.0,0.0,1.0,0.0,548.0,27.4,69.0,0.47,12.0,2.29
0.0,1.0,0.0,0.0,282.0,25.4,71.0,0.28,19.0,2.86
0.0,0.0,1.0,0.0,272.0,25.8,74.0,0.33,4.0,1.33
1.0,0.0,0.0,0.0,763.0,27.8,91.0,0.74,3.0,1.76
0.0,0.0,0.0,1.0,431.0,13.7,80.0,0.13,11.0,1.99
0.0,0.0,1.0,0.0,302.0,28.7,81.0,0.52,16.0,2.64
1.0,0.0,0.0,0.0,809.0,25.1,97.0,0.94,15.0,2.2
0.0,1.0,0.0,0.0,295.0,18.2,82.0,0.37,6.0,1.45
1.0,0.0,0.0,0.0,663.0,23.2,94.0,0.92,2.0,2.75
0.0,0.0,0.0,1.0,262.0,12.4,70.0,0.01,13.0,1.89
1.0,0.0,0.0,0.0,692.0,23.0,94.0,0.56,20.0,1.82
0.0,0.0,1.0,0.0,624.0,32.8,75.0,0.6,13.0,1.51
1.0,0.0,0.0,0.0,883.0,22.7,89.0,1.0,15.0,1.43
1.0,0.0,0.0,0.0,812.0,28.8,98.0,0.84,11.0,1.86
0.0,0.0,1.0,0.0,354.0,29.5,65.0,0.29,7.0,2.67
0.0,1.0,0.0,0.0,811.0,26.5,81.0,0.17,6.0,2.71
0.0,1.0,0.0,0.0,328.0,21.7,78.0,0.34,17.0,0.97
1.0,0.0,0.0,0.0,615.0,27.8,98.0,0.51,5.0,2.76
0.0,0.0,0.0,1.0,588.0,15.3,75.0,0.05,10.0,1.34
1.0,0.0,0.0,0.0,556.0,25.6,92.0,0.63,21.0,0.9
1.0,0.0,0.0,0.0,841.0,23.2,91.0,0.59,8.0,2.31
1.0,0.0,0.0,0.0,771.0,28.8,90.0,0.62,22.0,0.91
0.0,1.0,0.0,0.0,831.0,26.7,73.0,0.15,22.0,2.32
1.0,0.0,0.0,0.0,900.0,29.8,87.0,0.56,12.0,2.25
0.0,0.0,1.0,0.0,446.0,26.6,66.0,0.12,15.0,1.04
0.0,0.0,1.0,0.0,559.0,26.5,75.0,0.4,6.0,1.4
0.0,0.0,0.0,1.0,880.0,15.0,74.0,0.03,1.0,1.11
0.0,0.0,1.0,0.0,674.0,26.1,83.0,0.51,11.0,1.77
1.0,0.0,0.0,0.0,829.0,27.7,97.0,0.96,12.0,1.21
1.0,0.0,0.0,0.0,387.0,22.1,92.0,0.76,12.0,1.81
0.0,0.0,1.0,0.0,686.0,30.7,79.0,0.27,14.0,1.55
0.0,0.0,0.0,1.0,568.0,15.9,70.0,0.11,18.0,2.36
0.0,0.0,1.0,0.0,541.0,30.0,69.0,0.25,6.0,1.92
0.0,1.0,0.0,0.0,534.0,18.5,85.0,0.12,4.0,1.18
1.0,0.0,0.0,0.0,340.0,24.0,97.0,0.9,23.0,2.22
0.0,1.0,0.0,0.0,538.0,26.7,84.0,0.4,16.0,0.98
0.0,0.0,1.0,0.0,621.0,30.7,78.0,0.19,21.0,1.96
0.0,0.0,1.0,0.0,790.0,26.7,67.0,0.44,22.0,2.84
1.0,0.0,0.0,0.0,541.0,23.3,88.0,0.73,7.0,1.35
0.0,0.0,1.0,0.0,944.0,30.8,84.0,0.27,1.0,2.85
0.0,1.0,0.0,0.0,723.0,20.1,75.0,0.3,19.0,1.47
0.0,0.0,0.0,1.0,689.0,19.3,78.0,0.07,1.0,1.28
1.0,0.0,0.0,0.0,894.0,24.8,94.0,0.61,14.0,2.5
0.0,0.0,0.0,1.0,483.0,15.0,70.0,0.04,16.0,1.62
0.0,0.0,1.0,0.0,724.0,25.3,83.0,0.2,11.0,1.41
1.0,0.0,0.0,0.0,301.0,29.4,89.0,0.79,1.0,1.33
0.0,1.0,0.0,0.0,942.0,26.4,78.0,0.39,22.0,2.74
1.0,0.0,0.0,0.0,911.0,24.0,91.0,0.96,8.0,2.91
1.0,0.0,0.0,0.0,846.0,28.5,97.0,0.89,19.0,1.59
0.0,1.0,0.0,0.0,559.0,26.6,73.0,0.16,1.0,2.01
0.0,0.0,1.0,0.0,446.0,28.1,85.0,0.47,7.0,1.09
0.0,1.0,0.0,0.0,742.0,26.0,83.0,0.33,12.0,2.84
0.0,1.0,0.0,0.0,435.0,19.4,72.0,0.24,14.0,1.91
1.0,0.0,0.0,0.0,633.0,22.9,94.0,0.93,5.0,2.45
0.0,0.0,1.0,0.0,275.0,28.3,69.0,0.4,23.0,2.12
1.0,0.0,0.0,0.0,423.0,25.9,87.0,0.98,22.0,2.85
0.0,0.0,1.0,0.0,927.0,30.9,64.0,0.41,11.0,1.32
0.0,1.0,0.0,0.0,364.0,25.1,83.0,0.22,17.0,1.98
1.0,0.0,0.0,0.0,507.0,26.1,88.0,0.69,4.0,1.45
1.0,0.0,0.0,0.0,934.0,24.1,95.0,0.57,0.0,2.03
1.0,0.0,0.0,0.0,933.0,26.8,87.0,0.66,23.0,1.19
1.0,0.0,0.0,0.0,463.0,28.9,93.0,0.75,6.0,2.79
0.0,1.0,0.0,0.0,755.0,18.3,76.0,0.22,12.0,1.3
0.0,0.0,0.0,1.0,612.0,14.0,65.0,0.04,13.0,2.03
1.0,0.0,0.0,0.0,256.0,28.9,96.0,0.97,2.0,2.56
1.0,0.0,0.0,0.0,450.0,29.3,87.0,0.53,7.0,1.83
0.0,0.0,0.0,1.0,322.0,18.2,78.0,0.14,11.0,1.83
0.0,0.0,0.0,1.0,362.0,18.4,79.0,0.02,0.0,2.05
1.0,0.0,0.0,0.0,351.0,22.6,94.0,1.0,18.0,1.59
0.0,0.0,1.0,0.0,722.0,29.4,83.0,0.13,10.0,2.27
1.0,0.0,0.0,0.0,565.0,29.9,97.0,0.77,12.0,1.35
1.0,0.0,0.0,0.0,284.0,24.5,85.0,0.75,19.0,1.33
0.0,1.0,0.0,0.0,464.0,24.0,83.0,0.39,23.0,1.24
1.0,0.0,0.0,0.0,840.0,22.9,85.0,0.93,12.0,2.67
0.0,0.0,1.0,0.0,505.0,26.3,65.0,0.49,14.0,1.14
1.0,0.0,0.0,0.0,422.0,24.4,86.0,0.52,9.0,1.95
0.0,1.0,0.0,0.0,556.0,26.8,72.0,0.28,19.0,1.67
1.0,0.0,0.0,0.0,390.0,23.6,97.0,0.67,3.0,1.42
1.0,0.0,0.0,0.0,402.0,27.5,94.0,0.82,10.0,1.68
0.0,0.0,0.0,1.0,419.0,18.9,75.0,0.01,20.0,2.85
0.0,1.0,0.0,0.0,678.0,26.3,76.0,0.26,4.0,3.25
1.0,0.0,0.0,0.0,375.0,27.9,97.0,0.82,0.0,2.81
0.0,1.0,0.0,0.0,476.0,18.2,77.0,0.28,11.0,1.51
0.0,1.0,0.0,0.0,649.0,21.3,78.0,0.3,7.0,1.81
0.0,0.0,0.0,1.0,283.0,20.1,75.0,0.07,3.0,2.08
1.0,0.0,0.0,0.0,815.0,23.6,92.0,0.8,10.0,1.44
1.0,0.0,0.0,0.0,941.0,29.0,87.0,0.56,10.0,1.8
0.0,0.0,0.0,1.0,563.0,17.1,65.0,0.11,8.0,1.23
1.0,0.0,0.0,0.0,469.0,22.5,93.0,0.98,20.0,2.0
1.0,0.0,0.0,0.0,802.0,29.4,90.0,0.61,23.0,1.98
1.0,0.0,0.0,0.0,453.0,23.6,89.0,0.88,15.0,1.99
0.0,0.0,1.0,0.0,499.0,29.4,66.0,0.27,3.0,1.98
0.0,0.0,1.0,0.0,275.0,32.6,80.0,0.41,22.0,1.47
0.0,1.0,0.0,0.0,281.0,22.9,83.0,0.28,23.0,1.2
1.0,0.0,0.0,0.0,298.0,24.2,89.0,0.67,11.0,2.38
0.0,0.0,0.0,1.0,380.0,21.6,66.0,0.11,3.0,1.33
0.0,0.0,0.0,1.0,299.0,20.8,76.0,0.15,18.0,2.08
0.0,0.0,0.0,1.0,859.0,13.9,74.0,0.04,16.0,1.36
1.0,0.0,0.0,0.0,366.0,26.6,94.0,0.52,5.0,1.67
0.0,0.0,0.0,1.0,580.0,13.9,73.0,0.03,10.0,2.79
0.0,0.0,1.0,0.0,636.0,26.7,60.0,0.56,21.0,1.23
1.0,0.0,0.0,0.0,399.0,26.7,87.0,0.52,1.0,2.26
0.0,0.0,0.0,1.0,315.0,20.3,80.0,0.09,13.0,1.6
1.0,0.0,0.0,0.0,728.0,29.3,97.0,0.78,8.0,1.07
1.0,0.0,0.0,0.0,855.0,24.6,92.0,0.9,10.0,1.65
0.0,0.0,0.0,1.0,379.0,19.2,65.0,0.09,20.0,2.31
1.0,0.0,0.0,0.0,838.0,28.4,89.0,0.95,19.0,1.44
1.0,0.0,0.0,0.0,787.0,27.2,89.0,0.63,17.0,2.02
1.0,0.0,0.0,0.0,646.0,22.0,93.0,0.52,15.0,1.7
0.0,1.0,0.0,0.0,658.0,27.9,84.0,0.14,15.0,1.75
1.0,0.0,0.0,0.0,469.0,22.5,86.0,0.95,11.0,1.42
0.0,1.0,0.0,0.0,825.0,23.9,75.0,0.39,14.0,2.57
1.0,0.0,0.0,0.0,585.0,24.8,97.0,0.93,10.0,2.31
0.0,0.0,0.0,1.0,487.0,13.5,77.0,0.01,18.0,1.72
0.0,0.0,1.0,0.0,414.0,32.8,72.0,0.19,21.0,0.88
0.0,0.0,0.0,1.0,250.0,17.3,80.0,0.03,22.0,2.79
1.0,0.0,0.0,0.0,731.0,22.8,98.0,0.77,8.0,1.22
1.0,0.0,0.0,0.0,416.0,23.5,86.0,0.81,18.0,1.33
1.0,0.0,0.0,0.0,586.0,22.2,92.0,0.89,15.0,0.77
0.0,0.0,0.0,1.0,694.0,14.7,80.0,0.1,10.0,1.91
0.0,0.0,1.0,0.0,430.0,30.2,67.0,0.41,18.0,1.38
0.0,1.0,0.0,0.0,868.0,20.3,81.0,0.11,17.0,3.18
0.0,1.0,0.0,0.0,590.0,26.9,77.0,0.13,12.0,1.06
1.0,0.0,0.0,0.0,290.0,29.9,86.0,0.87,20.0,1.8
1.0,0.0,0.0,0.0,880.0,24.6,86.0,0.6,1.0,1.31
0.0,0.0,0.0,1.0,680.0,21.3,70.0,0.07,19.0,2.77
0.0,1.0,0.0,0.0,814.0,27.0,70.0,0.21,14.0,3.12
1.0,0.0,0.0,0.0,467.0,26.9,88.0,0.73,16.0,1.16
1.0,0.0,0.0,0.0,542.0,28.6,96.0,0.9,22.0,1.5
1.0,0.0,0.0,0.0,651.0,24.7,98.0,0.67,20.0,2.57
1.0,0.0,0.0,0.0,330.0,22.8,88.0,0.7,18.0,1.58
0.0,1.0,0.0,0.0,880.0,18.2,83.0,0.24,9.0,1.65
0.0,1.0,0.0,0.0,371.0,21.0,73.0,0.1,8.0,2.36
0.0,1.0,0.0,0.0,331.0,21.6,81.0,0.22,0.0,1.71
0.0,0.0,0.0,1.0,521.0,12.2,78.0,0.1,14.0,1.93
0.0,1.0,0.0,0.0,420.0,25.3,84.0,0.19,8.0,1.06
0.0,0.0,1.0,0.0,870.0,32.8,74.0,0.15,6.0,1.62
0.0,0.0,0.0,1.0,794.0,19.2,69.0,0.07,15.0,1.51
1.0,0.0,0.0,0.0,812.0,26.7,90.0,0.59,7.0,1.48
0.0,0.0,1.0,0.0,917.0,32.9,80.0,0.27,1.0,1.74
0.0,0.0,0.0,1.0,374.0,13.0,79.0,0.05,15.0,2.08
0.0,1.0,0.0,0.0,696.0,28.0,82.0,0.15,4.0,2.68
1.0,0.0,0.0,0.0,646.0,29.4,98.0,0.82,20.0,2.49
0.0,1.0,0.0,0.0,529.0,19.1,81.0,0.17,5.0,1.17
0.0,0.0,1.0,0.0,474.0,27.1,79.0,0.55,22.0,1.22
0.0,1.0,0.0,0.0,280.0,22.3,73.0,0.18,1.0,2.12
0.0,1.0,0.0,0.0,663.0,25.6,81.0,0.16,11.0,1.12
1.0,0.0,0.0,0.0,562.0,30.0,97.0,0.51,4.0,2.86
0.0,0.0,1.0,0.0,691.0,25.2,74.0,0.55,15.0,2.45
0.0,1.0,0.0,0.0,660.0,26.3,77.0,0.2,13.0,1.38
0.0,0.0,1.0,0.0,334.0,25.6,67.0,0.41,23.0,1.57
0.0,0.0,0.0,1.0,919.0,18.5,66.0,0.14,6.0,2.01
0.0,0.0,0.0,1.0,654.0,16.6,72.0,0.1,3.0,2.33
0.0,1.0,0.0,0.0,600.0,20.5,79.0,0.39,12.0,2.15
1.0,0.0,0.0,0.0,333.0,27.4,96.0,0.98,6.0,1.83
0.0,1.0,0.0,0.0,521.0,25.4,75.0,0.29,1.0,1.98
1.0,0.0,0.0,0.0,732.0,24.8,92.0,0.97,1.0,2.41
0.0,1.0,0.0,0.0,705.0,25.5,80.0,0.1,6.0,1.85
0.0,0.0,0.0,1.0,612.0,17.4,80.0,0.05,20.0,1.34
0.0,1.0,0.0,0.0,699.0,20.1,72.0,0.36,22.0,2.59
0.0,1.0,0.0,0.0,886.0,22.9,80.0,0.13,16.0,1.67
1.0,0.0,0.0,0.0,461.0,22.5,87.0,0.94,14.0,2.0
1.0,0.0,0.0,0.0,401.0,23.0,94.0,0.7,0.0,1.27
0.0,0.0,1.0,0.0,431.0,25.8,81.0,0.6,4.0,2.62
1.0,0.0,0.0,0.0,836.0,29.8,98.0,0.72,1.0,1.74
1.0,0.0,0.0,0.0,841.0,28.1,89.0,0.52,3.0,1.51
0.0,0.0,1.0,0.0,322.0,31.3,70.0,0.5,17.0,2.1
0.0,0.0,0.0,1.0,843.0,14.7,72.0,0.02,10.0,3.19
0.0,0.0,0.0,1.0,347.0,12.3,69.0,0.01,1.0,3.22
1.0,0.0,0.0,0.0,788.0,25.6,92.0,0.72,4.0,2.02
0.0,1.0,0.0,0.0,940.0,21.4,74.0,0.3,14.0,1.02
1.0,0.0,0.0,0.0,777.0,24.5,97.0,0.92,2.0,1.26
1.0,0.0,0.0,0.0,735.0,28.8,91.0,0.65,10.0,1.36
0.0,1.0,0.0,0.0,875.0,22.5,78.0,0.31,11.0,2.2
1.0,0.0,0.0,0.0,753.0,28.6,90.0,0.68,8.0,2.95
1.0,0.0,0.0,0.0,645.0,26.8,86.0,0.65,22.0,1.71
0.0,1.0,0.0,0.0,602.0,19.2,78.0,0.37,16.0,1.48
1.0,0.0,0.0,0.0,282.0,23.6,93.0,0.55,9.0,3.23
0.0,0.0,0.0,1.0,932.0,19.8,70.0,0.12,23.0,1.73
0.0,0.0,1.0,0.0,612.0,31.2,73.0,0.25,4.0,2.38
0.0,0.0,0.0,1.0,406.0,13.2,75.0,0.09,6.0,1.46
1.0,0.0,0.0,0.0,534.0,23.8,88.0,0.95,22.0,2.06
0.0,0.0,1.0,0.0,393.0,30.5,64.0,0.23,8.0,1.64
0.0,0.0,0.0,1.0,798.0,21.0,68.0,0.04,1.0,1.56
0.0,0.0,1.0,0.0,788.0,27.6,70.0,0.44,16.0,0.88
0.0,0.0,1.0,0.0,396.0,25.6,84.0,0.54,11.0,2.15
0.0,0.0,0.0,1.0,736.0,16.3,71.0,0.09,4.0,2.08
1.0,0.0,0.0,0.0,774.0,26.3,95.0,0.76,7.0,2.82
0.0,0.0,1.0,0.0,766.0,29.7,80.0,0.33,2.0,1.26
0.0,1.0,0.0,0.0,298.0,27.8,81.0,0.11,21.0,2.26
1.0,0.0,0.0,0.0,401.0,26.1,93.0,0.75,9.0,2.42
0.0,0.0,0.0,1.0,803.0,15.1,78.0,0.01,19.0,2.56
1.0,0.0,0.0,0.0,330.0,25.2,97.0,0.79,6.0,2.21
0.0,0.0,1.0,0.0,624.0,26.3,75.0,0.41,11.0,2.09
0.0,0.0,0.0,1.0,768.0,19.4,65.0,0.03,19.0,1.62
0.0,0.0,1.0,0.0,904.0,27.4,79.0,0.27,3.0,1.34
1.0,0.0,0.0,0.0,925.0,27.7,89.0,0.93,20.0,1.88
1.0,0.0,0.0,0.0,550.0,28.6,94.0,0.63,12.0,3.11
0.0,0.0,0.0,1.0,563.0,21.2,75.0,0.06,14.0,1.29
0.0,1.0,0.0,0.0,650.0,18.4,84.0,0.19,21.0,1.54
1.0,0.0,0.0,0.0,553.0,26.9,90.0,0.97,19.0,2.13
1.0,0.0,0.0,0.0,842.0,29.0,91.0,0.67,9.0,1.55
0.0,0.0,0.0,1.0,522.0,15.0,80.0,0.05,20.0,1.02
0.0,0.0,0.0,1.0,386.0,15.9,77.0,0.15,5.0,2.04
